id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
968,A2,29,V,main,vor,,,Other,,,before / in front of,önünde / önce,перед / до,перед / попереду,جلوی / قبل از,قبل / أمام,1,21,Ich stehe vor dem Supermarkt.
969,A2,29,V,main,vorbei,,,Other,,,past / over,geçmiş / bitmiş,мимо / закончено,повз / минув,گذشته / تمام‌شده,مرّ / انتهى,5,21,Der Sommer ist leider vorbei.
970,A2,29,V,main,vorbereiten,,,Verb,bereitet vor,,to prepare,hazırlamak,подготавливать,готуватися / підготовляти,آماده کردن,يستعد / يُعد,10,21,Ich bereite mich auf die Prüfung vor.
971,A2,29,V,main,vorgestern,,,Verb,,,the day before yesterday,evvelsi gün,позавчера,позавчора,پریروز,أول أمس,10,2,Vorgestern war ich beim Arzt.
972,A2,29,V,main,vorsichtig,,,Other,,,careful / cautious,dikkatli,осторожный,обережний,محتاط,حذر / متحفظ,7,21,Sei vorsichtig auf der nassen Straße!
973,A2,29,V,main,vorstellen,,,Verb,stellt vor,,to introduce / imagine,tanıtmak / hayal etmek,представлять / воображать,представляти / уявляти,معرفی کردن / تصور کردن,يُعرِّف / يتخيل,10,3,Darf ich mich vorstellen? Ich heiße Maria.
974,A2,29,V,main,vorwärts,,,Other,,,forward(s),ileri,вперёд,вперед,به جلو,للأمام,9,21,Wir müssen vorwärts gehen.
975,A2,29,W,main,wach,,,Other,,,awake,uyanık,бодрствующий,не сплячий / бадьорий,بیدار,مستيقظ,4,21,Ich bin schon seit einer Stunde wach.
976,A2,29,W,main,Wagen,der,–,Noun,,,car / carriage,araba / vagon,автомобиль / вагон,автомобіль / вагон,ماشین / واگن,سيارة / عربة,5,21,Hast du deinen Wagen in der Garage geparkt?
977,A2,29,W,main,wählen,,,Verb,wählt,hat gewählt,to choose / vote,seçmek / oy vermek,выбирать / голосовать,вибирати / голосувати,انتخاب کردن / رأی دادن,يختار / يصوت,5,18,Ich wähle die Nummer meiner Freundin.
978,A2,29,W,main,wahr,,,Other,,,true,gerçek,правда / истинный,правдивий / справжній,درست / واقعی,صحيح / حقيقي,4,21,Das ist leider nicht wahr.
979,A2,29,W,main,Wald,der,¨-er,Noun,,,forest / woods,orman,лес,ліс,جنگل,غابة,1,14,Wir machen einen Spaziergang im Wald.
980,A2,29,W,main,wandern,,,Verb,wandert,ist gewandert,to hike,yürüyüş yapmak,ходить в поход,ходити в похід / мандрувати,پیاده‌روی در طبیعت کردن,يتنزه / يتجول,8,15,Wir wandern am Wochenende in den Bergen.
981,A2,29,W,main,wann,,,Other,,,when,ne zaman,когда,коли,کی,متى,1,21,Wann kommt der nächste Bus?
982,A2,29,W,main,warm,,,Other,,,warm,sıcak,тёплый,теплий,گرم,دافئ,1,14,Das Wasser ist warm.
983,A2,29,W,main,warten,,,Verb,wartet,,to wait,beklemek,ждать,чекати,صبر کردن / منتظر ماندن,ينتظر,3,2,Ich warte auf den Zug.
984,A2,29,V,main,verkaufen,,,Verb,verkauft,hat verkauft,to sell,satmak,продавать,продавати,فروختن,يبيع,7,12,Er verkauft sein altes Fahrrad.
985,A2,29,V,main,Verkehr,der,,Noun,,,traffic,trafiк,движение / транспорт,рух / дорожній рух,ترافیک / رفت‌وآمد,مرور / حركة مرور,8,11,Es gibt viel Verkehr in der Stadt.
986,A2,29,V,main,verletzen,,,Verb,verletzt,,to hurt / injure,yaralamak,ранить / травмировать,травмувати / поранити,زخمی کردن / آسیب زدن,يؤذي / يجرح,9,21,Ich habe mich am Knie verletzt.
987,A2,29,V,main,verlieben,,,Verb,verliebt,hat verliebt,to fall in love,aşık olmak,влюбляться,закохуватися,عاشق شدن,يقع في الحب,9,21,Er hat sich in seine Kollegin verliebt.
988,A2,29,V,main,verlieren,,,Verb,verliert,,to lose,kaybetmek,терять,втрачати / програвати,گم کردن / از دست دادن,يخسر / يضيع,9,15,Ich verliere oft meinen Schlüssel.
989,A2,29,V,main,vermieten,,,Verb,vermietet,hat vermietet,to rent out,kiralamak (vermek),сдавать в аренду,здавати в оренду,اجاره دادن,يؤجر,9,6,Ich möchte meine Wohnung vermieten.
990,A2,29,V,main,Vermieter,der,- /,Noun,,,landlord (male),ev sahibi (erkek),арендодатель / хозяин квартиры (муж.),домовласник / орендодавець (чол.),صاحبخانه مرد,مالك (مذكر),9,6,Der Vermieter ruft mich wegen der Miete an.
991,A2,29,V,main,Vermieterin,die,-nen,Noun,,,landlord (female),ev sahibi (kadın),арендодательница / хозяйка квартиры (жен.),домовласниця / орендодавиця,صاحبخانه زن,مالكة (مؤنث),10,6,Die Vermieterin ist sehr freundlich.
992,A2,29,V,main,verpassen,,,Verb,verpasst,hat verpasst,to miss,kaçırmak,пропускать / упускать,пропускати / запізнюватися,از دست دادن / جا ماندن از,يفوت / يُضيِّع,9,21,Ich habe den Zug verpasst.
993,A2,29,V,main,verreisen,,,Verb,verreist,,to go on a trip,tatile çıkmak,уезжать в поездку,їхати у подорож,به سفر رفتن,يسافر / يقوم برحلة,9,10,Am Wochenende verreisen wir.
994,A2,29,V,main,verschieben,,,Verb,verschiebt,hat verschoben,to postpone / move,ertelemek,переносить / передвигать,відкладати / переносити,به تعویق انداختن,يؤجل / يُزيح,10,21,Wir verschieben das Meeting auf Montag.
995,A2,29,V,main,verschieden,,,Verb,,,different / various,çeşitli,разный / различный,різний / різноманітний,مختلف / گوناگون,مختلف / متنوع,10,21,Die Bücher sind alle verschieden.
996,A2,29,V,main,Verspätung,die,-en,Noun,,,delay,gecikme,задержка,запізнення / затримка,تأخیر,تأخر / تأخير,10,11,Der Zug hat Verspätung.
997,A2,29,V,main,versuchen,,,Verb,versucht,,to try,denemek,пытаться,намагатися / пробувати,تلاش کردن / امتحان کردن,يحاول,7,21,"Ich versuche, jeden Tag zu lernen."
998,A2,29,V,main,Vertrag,der,¨-e,Noun,,,contract,sözleşme,договор,договір / контракт,قرارداد,عقد,8,8,Ich unterschreibe den Vertrag.
999,A2,29,V,main,vielleicht,,,Other,,,maybe / perhaps,belki,может быть / возможно,можливо / мабуть,شاید,ربما / لعل,2,21,Vielleicht komme ich morgen.
1000,A2,29,V,main,Vogel,der,¨-,Noun,,,bird,kuş,птица,птах,پرنده,طائر,5,14,Der Vogel singt im Garten.
1001,A2,29,V,main,voll,,,Other,,,full,dolu,полный,повний,پر / کامل,ممتلئ / مليء,4,21,Das Glas ist voll.
1002,A2,30,W,main,werden,,,Verb,wird,ist gewor,to become,olmak / -e gelmek,становиться,ставати,شدن,يصبح / يصير,5,21,Er wird Arzt.
1003,A2,30,S,main,sie,,,Other,,,she / they,o / onlar,она / они,вона / вони,او / آنها,هي / هم,1,21,Sie kommt aus Österreich.
1004,A2,30,W,main,Werkstatt,die,¨-en,Noun,,,workshop / garage (car),atölye / garaj,мастерская / автосервис,майстерня / автомайстерня,کارگاه / تعمیرگاه,ورشة عمل / كراج (سيارات),9,8,Mein Auto ist in der Werkstatt.
1005,A2,30,W,main,Wettbewerb,der,-e,Noun,,,competition,yarışma,конкурс,змагання / конкурс,مسابقه,مسابقة / منافسة,10,15,Ich nehme an einem Wettbewerb teil.
1006,A2,30,W,main,wie,,,Other,,,how / as / like,nasıl / gibi,как / в качестве / подобно,як,چطور / مثل,كيف / كـ / مثل,1,21,Wie heißt du?
1007,A2,30,W,main,wieder,,,Other,,,again,tekrar,снова,знову / ще раз,دوباره,مجدداً / ثانيةً,3,21,Ich lerne das Wort wieder.
1008,A2,30,W,main,wiederholen,,,Verb,,,to repeat,tekrar etmek,повторять,повторювати,تکرار کردن,يكرر,10,9,Ich wiederhole den Satz.
1009,A2,30,W,main,Wiederhören,das,-,Noun,,,goodbye (on phone),görüşürüz (telefonda),до свидания (по телефону),до побачення (по телефону),خداحافظ (پایان تماس),مع السلامة (في الهاتف),10,21,Auf Wiederhören!
1010,A2,30,W,main,Wiedersehen,das,-,Noun,,,goodbye,hoşça kal,до свидания,до побачення,خداحافظ,مع السلامة / وداعاً,10,21,Auf Wiedersehen!
1011,A2,30,W,main,wirklich,,,Other,,,really / truly,gerçekten,действительно / правда,справді / дійсно,واقعاً,حقاً / فعلاً,2,21,Er ist wirklich sehr nett.
1012,A2,30,W,main,wissen,,,Verb,weiß,hat gewusst,to know (a fact),bilmek,знать (факт),знати (факт),دانستن,يعرف (حقيقة),5,9,"Ich weiß nicht, wie das Wort auf Deutsch heißt."
1013,A2,30,W,main,Witz,der,-e,Noun,,,joke,şaka,шутка,жарт,شوخی / لطیفه,نكتة,4,16,Er macht immer gute Witze.
1014,A2,30,W,main,wo,,,Other,,,where,nerede,где,де,کجا,أين,1,21,Wo wohnst du?
1015,A2,30,W,main,woher,,,Other,,,where from,nereden,откуда,звідки,از کجا,من أين,5,21,Woher kommst du?
1016,A2,30,W,main,wohin,,,Other,,,where to,nereye,куда,куди,به کجا,إلى أين,5,21,Wohin fährt der Zug?
1017,A2,30,W,main,wohnen,,,Verb,wohnt,,to live / reside,ikamet etmek,жить / проживать,жити / мешкати,ساکن بودن / زندگی کردن,يسكن / يقيم,3,6,Ich wohne in Berlin.
1018,A2,30,W,main,Wohnung,die,-en,Noun,,,apartment / flat,daire,квартира,квартира,آپارتمان,شقة,3,6,Ich suche eine Wohnung.
1019,A2,30,W,main,Wohnzimmer,das,-,Noun,,,living room,oturma odası,гостиная,вітальня,اتاق نشیمن,غرفة المعيشة,10,6,Das Wohnzimmer ist sehr gemütlich.
1020,A2,30,W,main,Wäsche,die,-n,Noun,,,laundry / washing,çamaşır,бельё / стирка,білизна / прання,لباس شسته / شست‌وشو,غسيل / ملابس للغسيل,8,6,Ich wasche die Wäsche am Samstag.
1021,A2,30,W,main,waschen,,,Verb,wäscht,hat gewaschen,to wash,yıkamak,мыть,мити / прати,شستن,يغسل,6,6,Ich wasche mir jeden Morgen die Hände.
1022,A2,30,W,main,Wasser,das,,Noun,,,water,su,вода,вода,آب,ماء,3,5,Ich trinke täglich zwei Liter Wasser.
1023,A2,30,W,main,Webseite,die,-n,Noun,,,website,web sitesi,веб-сайт,вебсайт / сайт,وب‌سایت,موقع إلكتروني,9,13,Ich lese jeden Tag die Nachrichten auf einer Webseite.
1024,A2,30,W,main,wecken,,,Verb,weckt,hat geweckt,to wake (someone),uyandırmak,будить,будити,بیدار کردن,يوقظ (شخصاً),5,21,Das Wecker weckt mich um sieben Uhr.
1025,A2,30,W,main,weg/weg-,,,Other,,,away / off (prefix),uzakta / -den (önek),прочь / от- (приставка),геть / від- (префікс),دور / برد-,بعيداً / (لاحقة),9,21,Er fährt weg.
1026,A2,30,W,main,Weg,der,-e,Noun,,,way / path / route,yol,путь / дорога / маршрут,шлях / дорога,راه / مسیر,طريق / مسار,4,11,Kennst du den Weg zum Bahnhof?
1027,A2,30,W,main,wegen,,,Verb,,,because of / due to,nedeniyle,из-за / по причине,через / через те що,به خاطر / به دلیل,بسبب / نتيجة,5,21,Ich bin spät wegen des Staus.
1028,A2,30,W,main,weiblich,,,Other,,,female / feminine,dişi,женский / женственного рода,жіночий,مونث / زنانه,أنثى / مؤنث,9,21,Das weibliche Personalfürwort ist 'sie'.
1029,A2,30,W,main,weich,,,Other,,,soft,yumuşak,мягкий,м'який,نرم,ناعم / طري,5,21,Das Kissen ist sehr weich.
1030,A2,30,W,main,Wein,der,-e,Noun,,,wine,şarap,вино,вино,شراب,نبيذ,1,5,Zum Abendessen trinken wir ein Glas Wein.
1031,A2,30,W,main,weinen,,,Verb,weint,hat geweint,to cry,ağlamak,плакать,плакати,گریه کردن,يبكي,5,19,"Das Kind weint, weil es Hunger hat."
1032,A2,30,W,main,weit,,,Other,,,far / wide,uzak,далеко / широко,далекий / широкий,دور / وسیع,بعيد / واسع,4,21,Das Ziel ist weit von hier.
1033,A2,30,W,main,weiter,,,Other,,,further / continue,ileriye / devam,дальше / продолжать,далі / продовжувати,بیشتر / ادامه,أبعد / يكمل,5,21,Ich möchte meine Deutschkenntnisse weiter verbessern.
1034,A2,30,W,main,Welt,die,-en,Noun,,,world,dünya,мир,світ,دنیا / جهان,عالم / دنيا,1,21,Sie reist einmal um die Welt.
1035,A2,30,W,main,wenigstens,,,Other,,,at least,en azından,по крайней мере,принаймні / щонайменше,حداقل,على الأقل,10,21,Ich habe wenigstens mein Handy dabei.
1036,A2,31,Z,main,Zimmer,das,-,Noun,,,room,oda,комната,кімната,اتاق,غرفة,3,6,Das Zimmer ist schön und hell.
1037,A2,31,Z,main,Zirkus,der,-se,Noun,,,circus,sirk,цирк,цирк,سیرک,سيرك,5,15,Die Kinder freuen sich auf den Zirkus.
1038,A2,31,Z,main,Zoo,der,-s,Noun,,,zoo,hayvanat bahçesi,зоопарк,зоопарк,باغ‌وحش,حديقة حيوانات,1,14,Wir besuchen am Samstag den Zoo.
1039,A2,31,Z,main,Zucker,der,,Noun,,,sugar,şeker,сахар,цукор,شکر,سكر,5,5,Ich nehme keinen Zucker in meinen Tee.
1040,A2,31,Z,main,zufrieden,,,Verb,,,satisfied / content,memnun,довольный / удовлетворённый,задоволений,راضی,راضٍ / مكتفٍ,7,19,Ich bin zufrieden mit meiner Arbeit.
1041,A2,31,Z,main,Zug,der,¨-e,Noun,,,train,tren,поезд,поїзд,قطار,قطار,1,11,Ich fahre mit dem Zug nach Hamburg.
1042,A2,31,Z,main,zuletzt,,,Other,,,lastly / last time,en son,напоследок / в последний раз,востаннє / насамкінець,در آخر / آخرین بار,أخيراً / آخر مرة,8,21,Er hat das Projekt zuletzt abgegeben.
1043,A2,31,Z,main,zumachen,,,Verb,macht zu,hat zugemacht,to close / shut,kapatmak,закрывать,закривати,بستن,يغلق / يُوصد,9,21,Bitte mach die Tür zu.
1044,A2,31,Z,main,zusammen,,,Verb,,,together,birlikte,вместе,разом,با هم,معاً,6,21,Wir essen zusammen zu Mittag.
1045,A2,31,Z,main,zwischen,,,Verb,,,between,arasında,между,між,بین,بين,6,21,Das Café liegt zwischen dem Bahnhof und dem Hotel.
1046,A2,31,W,main,wollen,,,Verb,will,hat gewollt,to want,istemek,хотеть,хотіти,خواستن,يريد,3,21,Ich will Deutsch lernen.
1047,A2,31,W,main,Workshop,der,-s,Noun,,,workshop,atölye,мастер-класс,воркшоп / майстер-клас,کارگاه,ورشة عمل,9,21,Ich besuche einen Workshop über Fotografie.
