id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
3025,B1,76,S,main,schalten,,,Verb,,,,to switch,açıp kapamak / geçiş yapmak,переключать,перемикати,تغییر دادن,بدّل,6,21,Er schaltet das Radio an.
3026,B1,76,S,main,schalten,,,Verb,,,,to switch,açıp kapamak / geçiş yapmak,переключать,перемикати,تغییر دادن,بدّل,6,21,Sie schaltet den Computer aus.
3027,B1,76,S,main,scharf,,,Other,,,,sharp / spicy,keskin / acı,острый / острый на вкус,гострий,تیز / تند,حاد,4,5,Das Messer ist sehr scharf.
3028,B1,77,S,main,schlimm,,,Other,,,,bad / severe / terrible,kötü / ağır / korkunç,плохой / тяжёлый / ужасный,поганий / серйозний / жахливий,بد / شدید,سيئ,5,21,"Es war keine schlimme Verletzung, nur ein Kratzer."
3029,B1,77,S,main,Schloss,das,¨-er,Noun,,,,castle / lock,şato / kilit,замок / дворец,замок / фортеця,قلعه / قفل,قلعة,5,20,Das alte Schloss thront auf dem Hügel.
3030,B1,77,S,main,Schluss,der,,Noun,,,,end / conclusion,son / sonuç,конец / завершение,кінець / завершення,پایان / نتیجه,نهاية,5,21,Am Ende des Films kommt der Schluss überraschend.
3031,B1,77,S,main,Schlüssel,der,-,Noun,,,,key,anahtar,ключ,ключ,کلید,مفتاح,8,6,Er hat seinen Schlüssel verloren und kann nicht rein.
3032,B1,77,S,main,schmal,,,Other,,,,narrow / slim,dar / ince,узкий / стройный,вузький / стрункий,باریک / لاغر,ضيق,4,21,Der Weg durch den Wald ist sehr schmal.
3033,B1,77,S,main,schmecken,,,Verb,schmeckt,schmeckte,hat geschmeckt,to taste,tatmak / tadına bakmak,иметь вкус / быть вкусным,смакувати,مزه دادن,تذوّق,8,5,Der Kuchen schmeckt wunderbar.
3034,B1,77,S,main,Schmerz,der,-en,Noun,,,,pain,ağrı / acı,боль,біль,درد,ألم,5,4,Er hat starke Schmerzen im Bauch.
3035,B1,77,S,main,Schmerzmittel,das,-,Noun,,,,painkiller,ağrı kesici,обезболивающее,знеболювальне,مسکّن,مسكّن الألم,10,4,Der Arzt verschreibt ein Schmerzmittel gegen die Kopfschmerzen.
3036,B1,77,S,main,schminken,,,Verb,schminkt,schminkte,hat geschminkt,to put on makeup,makyaj yapmak,краситься,наносити макіяж,آرایش کردن,وضع مكياجاً,8,7,Sie schminkt sich für die Feier.
3037,B1,77,S,main,Schmuck,der,,Noun,,,,jewelry,mücevher / takı,украшения / ювелирные изделия,прикраси,جواهرات / زیورآلات,مجوهرات,5,7,"Sie trägt keinen teuren Schmuck, nur eine Silberkette."
3038,B1,77,S,main,Schmutz,der,,Noun,,,,dirt / filth,kir / pislik,грязь,бруд,کثیفی / آلودگی,وسخ,5,6,"Er putzt die Schuhe, weil sie voller Schmutz sind."
3039,B1,77,S,main,schmutzig,,,Other,,,,dirty,kirli,грязный,брудний,کثیف,متسخ,8,6,Das Glas ist schmutzig und muss gespült werden.
3040,B1,77,V,main,verschmutzen,,,Verb,verschmutzt,verschmutzte,hat verschmutzt,to pollute,kirletmek,загрязнять,забруднювати,آلوده کردن,لوّث,10,21,Industrieabwasser kann Flüsse verschmutzen.
3041,B1,77,S,main,Schnee,der,,Noun,,,,snow,kar,снег,сніг,برف,ثلج,4,14,Der erste Schnee des Winters liegt auf den Dächern.
3042,B1,77,S,main,schneien,,,Verb,es schneit,es,,to snow,kar yağmak,идти снег / снежить,іти снігу,برف باریدن,يتساقط الثلج,6,14,Es beginnt zu schneien.
3043,B1,77,S,main,schneiden,,,Verb,schneidet,schnitt,hat geschnitten,to cut,kesmek,резать,різати,بریدن,قطع,8,5,Er schneidet das Gemüse für die Suppe.
3044,B1,77,S,main,schimpfen,,,Verb,schimpft,schimpfte,hat geschimpft,to scold / to complain,azarlamak / şikayet etmek,ругать / жаловаться,лаяти / скаржитися,سرزنش کردن / شکایت کردن,وبّخ,8,21,"Der Chef schimpft, wenn Mitarbeiter zu spät kommen."
3045,B1,77,S,main,Schinken,der,-,Noun,,,,ham,jambon,ветчина,шинка,ژامبون,لحم مدخن,7,5,Er legt ein paar Scheiben Schinken auf das Brot.
3046,B1,77,S,main,Schirm,der,-e,Noun,,,,umbrella / screen,şemsiye / ekran,зонт / экран,парасолька / екран,چتر / صفحه‌نمایش,مظلة,4,21,"Er vergisst seinen Schirm zuhause, obwohl es regnet."
3047,B1,77,S,main,schlafen,,,Verb,schläft,schlief,hat geschlafen,to sleep,uyumak,спать,спати,خوابیدن,نام,6,6,Er schläft mindestens sieben Stunden pro Nacht.
3048,B1,77,S,main,Schlaf,der,,Noun,,,,sleep,uyku,сон,сон,خواب,نوم,4,4,Ein tiefer Schlaf hilft beim Erholen.
3049,B1,77,S,main,schlagen,,,Verb,schlägt,schlug,hat geschlagen,to hit / to beat,vurmak / dövmek,бить / ударять,бити / вдаряти,زدن / کوبیدن,ضرب,6,21,Er schlägt den Nagel mit dem Hammer in die Wand.
3050,B1,77,D,main,der,,,Other,,,,the (masculine article),belirli artikel (eril),определённый артикль der,той (артикль чол.),حرف تعریف مذکر,الـ,1,21,Er gibt dem Lehrer die Hausaufgaben.
3051,B1,77,D,main,das,,,Other,,,,the (neuter article) / that,belirli artikel (nötr) / şu,определённый артикль das / то,те / це (артикль),حرف تعریف خنثی,ذلك,1,21,Er liest das Buch auf der Bank.
3052,B1,77,S,main,Schlange,die,-n,Noun,,,,snake / queue / line,yılan / kuyruk / sıra,змея / очередь,змія / черга,مار / صف,ثعبان,6,12,Eine lange Schlange bildete sich vor dem Eingang.
3053,B1,77,S,main,schlank,,,Other,,,,slim,ince / zayıf,стройный,стрункий,لاغر / ظریف,نحيل,5,21,Die Figur der Tänzerin ist schlank.
3054,B1,77,S,main,schlecht,,,Other,,,,bad,kötü,плохой,поганий,بد,سيئ,6,21,Das Wetter ist heute schlecht.
3055,B1,77,S,main,schließen,,,Verb,schließt,schloss,hat geschlossen7.,to close / to shut,kapamak / kapatmak,закрывать,зачиняти / закривати,بستن,أغلق,8,21,Er schließt die Tür hinter sich.
3056,B1,77,F,main,fertig,,,Other,,,,ready / finished,hazır / bitmiş,готовый / законченный,готовий / закінчений,آماده / تمام شده,جاهز,4,21,Bist du fertig? Wir können jetzt gehen.
3057,B1,77,S,main,schließlich,,,Other,,,,finally / after all,sonunda / neticede,в конце концов / наконец,нарешті / зрештою,بالاخره / در نهایت,أخيراً,9,21,Er wurde schließlich für den Job ausgewählt.
3058,B1,77,B,main,bekommen,,,Verb,,,,to get / to receive,almak / edinmek,получать,отримати,دریافت کردن / گرفتن,حصل على,6,21,Er hat eine Erkältung bekommen.
3059,B1,77,S,main,schließlich,,,Other,,,,finally / after all,sonunda / neticede,в конце концов / наконец,нарешті / зрештою,بالاخره / در نهایت,أخيراً,9,21,Schließlich hat er die richtige Antwort gefunden.
3060,B1,77,B,main,besichtigt,,,Other,,,,visited / toured,ziyaret edilmiş / gezilmiş,осмотренный / посещённый,відвіданий / оглянутий,بازدید شده,زار,8,21,Wir haben die Ausstellung besichtigt.
3061,B1,77,K,main,klingelt,,,Other,,,,rings,çalıyor,звонит,дзвонить,زنگ می‌زند,يرنّ,6,21,Das Telefon klingelt.
3062,B1,77,I,main,ich,,,Other,,,,I,ben,я,я,من,أنا,1,21,Ich habe heute keine Zeit.
3063,B1,77,K,main,können,,,Verb,,,,to be able to / can,yapabilmek / -ebilmek,мочь / быть в состоянии,могти,توانستن,استطاع,3,21,Das können wir gemeinsam lösen.
3064,B1,77,S,main,schlagen,,,Verb,,,,to hit / to beat,vurmak / dövmek,бить / ударять,бити / вдаряти,زدن / کوبیدن,ضرب,6,21,Der Sportler schlägt einen neuen Rekord.
3065,B1,77,A,main,aus,,,Other,,,,from / out of,-den/-dan / dışarı,из,з / із,از / بیرون,من,1,21,Er kommt erst aus dem Urlaub zurück.
3066,B1,77,K,main,krank,,,Other,,,,sick / ill,kr,больной,хворий,بیمار,مريض,3,4,Er ist krank und bleibt zuhause.
3067,B1,77,A,main,ank,,,Other,,,,(word fragment),(kelime parçası),(фрагмент слова),(фрагмент),تکه کلمه,جزء كلمة,1,21,Das Schreiben des Textes war anspruchsvoll.
3068,B1,77,S,main,schlecht,,,Other,,,,bad,kötü,плохой,поганий,بد,سيئ,6,21,Das Essen schmeckte schlecht.
3069,B1,77,S,main,schlecht,,,Other,,,,bad,kötü,плохой,поганий,بد,سيئ,6,21,Er hatte einen schlecht bezahlten Job.
3070,B1,77,D,main,dich,,,Other,,,,you (accusative),seni,тебя,тебе (знах.),تو را,إياك,2,21,Er hört dich nicht.
3071,B1,77,G,main,ganz,,,Other,,,,whole / quite,bütün / oldukça,целый / вполне,цілий / зовсім,کل / کاملاً,كامل,2,21,Er hat das ganze Wochenende gelernt.
3072,B1,77,G,main,geschlossen,,,Verb,,,,closed,kapalı,закрытый,зачинений,بسته,مغلق,9,21,Das Geschäft ist am Sonntag geschlossen.
3073,B1,77,A,main,abschließen,,,Verb,,,,to lock / to conclude,kilitlemek / sonuçlandırmak,запирать / завершать,замикати / завершувати,قفل کردن / به پایان رساندن,أقفل,9,21,Er schließt das Fahrrad vor der Bank ab.
3074,B1,78,S,main,schreien,,,Verb,schreit,schrie,hat geschrien,to scream / to shout,bağırmak / çığlık atmak,кричать / орать,кричати,فریاد زدن / جیغ زدن,صرخ,6,21,Er schrie laut um Hilfe.
3075,B1,78,S,main,Schrift,die,-en,Noun,,,,writing / font / script,yazı / font / el yazısı,письмо / шрифт / письменность,письмо / шрифт,نوشته / فونت,كتابة,5,13,Die Schrift auf dem Schild ist sehr klein.
3076,B1,78,S,main,schriftlich,,,Other,,,,written,yazılı,письменно / в письменной форме,письмовий,کتبی,كتابي,9,21,"Die Prüfung war schriftlich, keine mündliche."
3077,B1,78,S,main,Schriftsteller,der,-,Noun,,,,writer / author (male),yazar (erkek),писатель / автор (муж.),письменник (чол.),نویسنده (مرد),كاتب,10,8,Der Schriftsteller hat mehrere Romane veröffentlicht.
3078,B1,78,S,main,Schriftstellerin,die,-nen,Noun,,,,writer / author (female),yazar (kadın),писательница / автор (жен.),письменниця (жін.),نویسنده (زن),كاتبة,10,8,Die Schriftstellerin erhielt einen Literaturpreis.
3079,B1,78,S,main,Schritt,der,-e,Noun,,,,step,adım,шаг,крок,قدم,خطوة,5,21,Mit jedem Schritt kommt er dem Ziel näher.
3080,B1,78,S,main,Schuh,der,-e,Noun,,,,shoe,ayakkabı,туфля / ботинок,туфля / черевик,کفش,حذاء,3,7,Er kauft neue Schuhe für den Winter.
3081,B1,78,S,main,Schuld,die,,Noun,,,,guilt / debt,suçluluk / borç,вина / долг,вина / борг,گناه / بدهی,ذنب,7,12,Er trägt keine Schuld an dem Unfall.
3082,B1,78,S,main,schuld,,,Other,,,,guilty,suçlu,виноватый,винний,مقصر,مذنب,4,12,"Er ist schuld daran, dass es so weit kam."
3083,B1,78,S,main,Schulden,die,,Noun,,,,debts,borçlar,долги,борги,بدهی‌ها,ديون,7,12,Er hat Schulden und muss sparen.
3084,B1,78,S,main,schuldig,,,Other,,,,guilty,suçlu,виновный,винний,مقصر,مذنب,7,21,"Sie fühlt sich schuldig, weil sie gelogen hat."
3085,B1,78,S,main,Schule,die,-n,Noun,,,,school,okul,школа,школа,مدرسه,مدرسة,4,9,Die Kinder gehen montags bis freitags zur Schule.
3086,B1,78,S,main,Schüler,der,-,Noun,,,,student / pupil (male),öğrenci (erkek),ученик / школьник (муж.),учень (чол.),دانش‌آموز (مرد),تلميذ,5,9,Der Schüler hat die Aufgabe richtig gelöst.
3087,B1,78,S,main,Schülerin,die,-nen,Noun,,,,student / pupil (female),öğrenci (kadın),ученица / школьница (жен.),учениця (жін.),دانش‌آموز (زن),تلميذة,8,9,Die Schülerin ist die Beste in der Klasse.
3088,B1,78,S,main,Schulter,die,-n,Noun,,,,shoulder,omuz,плечо,плече,شانه,كتف,7,4,Er hat sich die Schulter beim Sport verletzt.
3089,B1,78,S,main,Schüssel,die,"-nschütteln, schüttelt,",Noun,,,,bowl / dish,kase / tabak,миска / блюдо,миска / блюдо,کاسه / بشقاب,وعاء,7,5,Die Schüssel ist voller frischer Salat.
3090,B1,78,S,main,schützen,,,Verb,schützt,schützte,hat geschütztschnell,to protect,korumak,защищать,захищати,محافظت کردن,حمى,6,21,Sonnencreme schützt die Haut vor UV-Strahlen.
3091,B1,78,S,main,Schnitzel,das,-,Noun,,,,schnitzel / breaded cutlet,şnitzel / ekmek kızartmalı pirzola,шницель,шніцель,شنیتسل,شنيتسل,8,5,Er bestellt Schnitzel mit Pommes und Salat.
3092,B1,78,S,main,Schnupfen,der,,Noun,,,,cold / runny nose,nezle / burun akıntısı,насморк / простуда,нежить / застуда,سرماخوردگی / آبریزش بینی,زكام,8,4,Er hat Schnupfen und hustet seit drei Tagen.
3093,B1,78,S,main,schon,,,Other,,,,already,zaten / artık,уже,вже,از قبل / دیگر,بالفعل,1,21,Er hat schon alles vorbereitet.
3094,B1,78,S,main,schön,,,Other,,,,beautiful / nice,güzel,красивый / хороший,гарний / красивий,زیبا / خوب,جميل,3,21,Die Aussicht vom Berg ist wirklich schön.
3095,B1,78,S,main,Schrank,der,¨-e,Noun,,,,wardrobe / cabinet,dolap,шкаф,шафа,کمد,خزانة,5,6,Er hängt seine Jacke in den Schrank.
3096,B1,78,S,main,Schreck(en),der,,Noun,,,,fright / horror,korku / dehşet,испуг / ужас,переляк / жах,ترس / وحشت,فزع,9,21,"Er hat einen Schrecken bekommen, als das Licht ausging."
3097,B1,78,S,main,schrecklich,,,Other,,,,terrible / horrible,korkunç / berbat,ужасный / страшный,жахливий / страшний,وحشتناک / ترسناک,مروّع,9,21,Das Erdbeben war schrecklich und hat viel Schaden angerichtet.
3098,B1,78,S,main,schreiben,,,Verb,schreibt,schrieb,hat geschrieben,to write,yazmak,писать,писати,نوشتن,كتب,8,13,Er schreibt täglich in sein Tagebuch.
3099,B1,78,A,main,aufschreiben,,,Verb,,,,to write down,not almak / yazmak,записывать,записувати,یادداشت کردن,دوّن,10,21,Er schreibt die wichtigsten Punkte auf.
3100,B1,78,S,main,schreien,,,Verb,,,,to scream / to shout,bağırmak / çığlık atmak,кричать / орать,кричати,فریاد زدن,صرخ,6,21,Das Baby schrie die ganze Nacht.
3101,B1,78,G,main,geschrien,,,Verb,,,,screamed / shouted,bağırmış / çığlık atmış,кричал / закричал,кричав / кричала,فریاد زده,صرخ,8,21,Die Zuschauer haben laut geschrien.
3102,B1,78,L,main,lesen,,,Verb,,,,to read,okumak,читать,читати,خواندن,قرأ,3,13,Er liest jeden Abend ein Buch.
3103,B1,78,H,main,halben,,,Verb,,,,half,yarım,половина,половину,نیمه,نصف,4,21,Er isst immer eine halbe Portion.
3104,B1,78,S,main,schriftliche,,,Other,,,,written,yazılı,письменный,письмовий (знах.),کتبی,مكتوب,10,21,Die schriftliche Hausaufgabe muss bis morgen abgegeben werden.
3105,B1,78,N,main,nicht,,,Other,,,,not,değil,не,не,نه / نمی,لا,1,21,Das ist nicht korrekt.
3106,B1,78,N,main,nicht,,,Other,,,,not,değil,не,не,نه / نمی,لا,1,21,Er kommt nicht rechtzeitig an.
3107,B1,78,B,main,bezahlt,,,Other,,,,paid,ödenmiş,оплаченный,оплачений,پرداخت شده,مدفوع,5,21,Der Arzt hat die Rechnung noch nicht bezahlt.
